entry_id,src_oui,dst_oui,protocol,bidirectional_total_duration_ms,bidirectional_total_packets,bidirectional_total_bytes,src2dst_total_duration_ms,src2dst_total_packets,src2dst_total_bytes,dst2src_total_duration_ms,dst2src_total_packets,dst2src_total_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stdev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stdev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stdev_ps,dst2src_max_ps,label,bidirectional_transmission_rate_byte_ms,bidirectional_transmission_rate_ms,dst2src_transmission_rate_bytes_ms,dst2src_transmission_rate_ms,src2dst_transmission_rate_bytes_ms,src2dst_transmission_rate_ms
354278,Belkin International Inc.,Belkin International Inc.,6,152.0,10.0,1066.0,146.0,5.0,490.0,152.0,5.0,576.0,66.0,106.6,83.92615802001185,304.0,66.0,98.0,67.17142249498666,218.0,66.0,115.2,105.59924242152498,304.0,smart_motion_sensor,7.0131578947368425,0.0657894736842105,3.789473684210526,0.0328947368421052,3.356164383561644,0.0342465753424657
354650,"Samsung Electronics Co.,Ltd","TP-LINK TECHNOLOGIES CO.,LTD.",17,189.0,2.0,294.0,1.0,1.0,98.0,1.0,1.0,196.0,98.0,147.0,69.29646455628166,196.0,98.0,98.0,0.0,98.0,196.0,196.0,0.0,196.0,mobile,1.5555555555555556,0.0105820105820105,196.0,1.0,98.0,1.0
354825,AzureWave Technology Inc.,IPV6 Multicast,17,63023.0,7.0,1036.0,63023.0,7.0,1036.0,1.0,0.0,0.0,148.0,148.0,0.0,148.0,148.0,148.0,0.0,148.0,0.0,0.0,0.0,0.0,computer,0.0164384431080716,0.000111070561541,0.0,0.0,0.0164384431080716,0.000111070561541
355196,Belkin International Inc.,Belkin International Inc.,6,53.0,13.0,1386.0,49.0,7.0,789.0,51.0,6.0,597.0,66.0,106.61538461538464,75.45698384017486,259.0,66.0,112.71428571428572,78.7204215048723,253.0,66.0,99.5,78.20421983499355,259.0,smart_switch,26.150943396226417,0.2452830188679245,11.705882352941176,0.1176470588235294,16.102040816326532,0.1428571428571428
356158,"TP-LINK TECHNOLOGIES CO.,LTD.",LIFI LABS MANAGEMENT PTY LTD,6,1799982.0,131.0,12485.0,1799982.0,72.0,5051.0,1799061.0,59.0,7434.0,54.0,95.30534351145036,41.94353221063015,283.0,54.0,70.15277777777783,33.24796286133626,187.0,54.0,126.0,29.08963555206088,283.0,router,0.0069361804729158,7.27785055628334e-05,0.004132155607842,3.2794885776524535e-05,0.0028061391725028,4.000040000400004e-05
356285,AzureWave Technology Inc.,"TP-LINK TECHNOLOGIES CO.,LTD.",6,18398.0,15.0,4772.0,18398.0,8.0,761.0,66.0,7.0,4011.0,54.0,318.13333333333327,499.2020585275017,1514.0,54.0,95.125,75.72400544081117,253.0,54.0,572.9999999999999,657.7915069888534,1514.0,computer,0.2593760191325144,0.0008153060115229,60.77272727272727,0.106060606060606,0.0413631916512664,0.0004348298728122
356468,AzureWave Technology Inc.,"AMPAK Technology, Inc.",6,5018.0,4.0,236.0,503.0,2.0,128.0,5015.0,2.0,108.0,54.0,59.0,6.0,66.0,62.0,64.0,2.8284271247461903,66.0,54.0,54.0,0.0,54.0,computer,0.0470306895177361,0.000797130330809,0.0215353938185443,0.0003988035892323,0.2544731610337972,0.003976143141153
356747,"TP-LINK TECHNOLOGIES CO.,LTD.",IPV6 Multicast,17,1770315.0,1320.0,666720.0,1770315.0,1320.0,666720.0,1.0,0.0,0.0,461.0,505.09090909090975,29.254433914297746,541.0,461.0,505.09090909090975,29.254433914297746,541.0,0.0,0.0,0.0,0.0,router,0.3766109421204701,0.0007456300149973,0.0,0.0,0.3766109421204701,0.0007456300149973
357044,AzureWave Technology Inc.,"TP-LINK TECHNOLOGIES CO.,LTD.",17,7.0,2.0,364.0,1.0,1.0,80.0,1.0,1.0,284.0,80.0,182.0,144.2497833620557,284.0,80.0,80.0,0.0,80.0,284.0,284.0,0.0,284.0,computer,52.0,0.2857142857142857,284.0,1.0,80.0,1.0
357719,AzureWave Technology Inc.,"TP-LINK TECHNOLOGIES CO.,LTD.",6,438.0,10.0,1048.0,295.0,5.0,537.0,294.0,5.0,511.0,54.0,104.8,101.07620887231576,309.0,54.0,107.4,112.81755182594594,309.0,54.0,102.2,101.20375487105208,283.0,computer,2.3926940639269407,0.0228310502283105,1.738095238095238,0.0170068027210884,1.8203389830508476,0.0169491525423728
357745,"AMPAK Technology, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",6,39.0,20.0,10440.0,39.0,9.0,762.0,39.0,11.0,9678.0,66.0,521.9999999999999,667.9287702332211,1514.0,66.0,84.66666666666667,48.70318264754368,214.0,66.0,879.8181818181818,729.9147646378744,1514.0,mobile,267.6923076923077,0.5128205128205128,248.15384615384616,0.282051282051282,19.53846153846154,0.2307692307692307
358146,AzureWave Technology Inc.,"TP-LINK TECHNOLOGIES CO.,LTD.",6,13940.0,13.0,1783.0,13939.0,7.0,1119.0,13939.0,6.0,664.0,54.0,137.15384615384616,146.18016632101987,571.0,54.0,159.85714285714286,195.4212787556058,571.0,54.0,110.66666666666669,62.400854695001314,206.0,computer,0.1279053084648493,0.0009325681492109,0.0476361288471195,0.0004304469474137,0.0802783556926608,0.000502188105316
358387,AzureWave Technology Inc.,"TP-LINK TECHNOLOGIES CO.,LTD.",6,781.0,25.0,11685.0,757.0,12.0,2195.0,757.0,13.0,9490.0,54.0,467.4,596.7960986244241,1514.0,54.0,182.91666666666663,341.33360336755413,1247.0,54.0,730.0,670.7424990262657,1514.0,computer,14.96158770806658,0.0320102432778489,12.536327608982829,0.0171730515191545,2.8996036988110965,0.0158520475561426
358585,"TP-LINK TECHNOLOGIES CO.,LTD.",AzureWave Technology Inc.,6,1760436.0,93.0,54839.0,1760436.0,62.0,11315.0,1760211.0,31.0,43524.0,54.0,589.6666666666666,588.473639713523,1404.0,54.0,182.5,129.5489969970853,311.0,1404.0,1404.0,0.0,1404.0,router,0.0311508058231029,5.282782219859172e-05,0.0247265810746552,1.7611524981948187e-05,0.0064273850341619,3.5218548132394475e-05
358918,AzureWave Technology Inc.,"TP-LINK TECHNOLOGIES CO.,LTD.",6,11557.0,20.0,6052.0,11420.0,10.0,1025.0,11420.0,10.0,5027.0,54.0,302.6,490.9200170678465,1484.0,54.0,102.5,99.18921312320208,296.0,54.0,502.7,640.2864029305774,1484.0,computer,0.5236653110668859,0.0017305529116552,0.4401926444833625,0.0008756567425569,0.089754816112084,0.0008756567425569
359163,AzureWave Technology Inc.,"TP-LINK TECHNOLOGIES CO.,LTD.",17,11348.0,9.0,4480.0,11348.0,5.0,2643.0,11038.0,4.0,1837.0,72.0,497.77777777777777,542.661906203526,1392.0,77.0,528.6,540.4473147310476,1392.0,72.0,459.25,626.3212035369711,1392.0,computer,0.3947832217130771,0.00079309129362,0.1664250770067041,0.0003623844899438,0.2329044765597462,0.0004406062742333
359226,AzureWave Technology Inc.,"TP-LINK TECHNOLOGIES CO.,LTD.",6,60478.0,33.0,24539.0,60478.0,20.0,19177.0,60262.0,13.0,5362.0,54.0,743.6060606060605,705.9770242097976,1514.0,54.0,958.85,700.2827455279836,1514.0,54.0,412.4615384615385,597.1637987722486,1514.0,computer,0.4057508515493237,0.0005456529647144,0.0889781288374099,0.0002157246689456,0.3170905122523893,0.0003306987664936
359285,AzureWave Technology Inc.,"TP-LINK TECHNOLOGIES CO.,LTD.",6,11092.0,28.0,1536.0,11092.0,15.0,822.0,11091.0,13.0,714.0,54.0,54.85714285714287,3.147183169877773,66.0,54.0,54.8,3.098386676965933,66.0,54.0,54.92307692307692,3.3282011773513744,66.0,computer,0.138478182473855,0.0025243418680129,0.0643765215039221,0.0011721215399873,0.0741074648395239,0.0013523260007212
359755,AzureWave Technology Inc.,"TP-LINK TECHNOLOGIES CO.,LTD.",17,294.0,2.0,286.0,1.0,1.0,96.0,1.0,1.0,190.0,96.0,143.0,66.46803743153546,190.0,96.0,96.0,0.0,96.0,190.0,190.0,0.0,190.0,computer,0.9727891156462584,0.0068027210884353,190.0,1.0,96.0,1.0
359853,"TP-LINK TECHNOLOGIES CO.,LTD.","AMPAK Technology, Inc.",6,49.0,11.0,1391.0,48.0,6.0,920.0,44.0,5.0,471.0,66.0,126.45454545454544,156.16360884429102,582.0,66.0,153.33333333333334,210.027299812826,582.0,66.0,94.2,58.68730697518843,199.0,router,28.387755102040817,0.2244897959183673,10.704545454545457,0.1136363636363636,19.166666666666668,0.125
361450,AzureWave Technology Inc.,"AMPAK Technology, Inc.",6,45.0,11.0,1578.0,44.0,5.0,1109.0,44.0,6.0,469.0,54.0,143.45454545454547,167.6397110689252,535.0,54.0,221.8,229.366954899785,535.0,54.0,78.16666666666667,53.53285595470007,187.0,computer,35.06666666666667,0.2444444444444444,10.659090909090908,0.1363636363636363,25.204545454545453,0.1136363636363636
362190,AzureWave Technology Inc.,Broadcast,17,173263.0,3.0,1026.0,173263.0,3.0,1026.0,1.0,0.0,0.0,342.0,342.0,0.0,342.0,342.0,342.0,0.0,342.0,0.0,0.0,0.0,0.0,computer,0.0059216335859358,1.731471808753167e-05,0.0,0.0,0.0059216335859358,1.731471808753167e-05
362402,AzureWave Technology Inc.,"TP-LINK TECHNOLOGIES CO.,LTD.",6,240185.0,40.0,4780.0,240184.0,20.0,2901.0,240183.0,20.0,1879.0,54.0,119.49999999999996,187.10644166575483,1109.0,54.0,145.05,253.79218083430308,1109.0,54.0,93.95,77.9449704666865,392.0,computer,0.0199013260611611,0.0001665382933988,0.0078232014755415,8.326984008027213e-05,0.0120782400159877,8.326949338840223e-05
362509,AzureWave Technology Inc.,"TP-LINK TECHNOLOGIES CO.,LTD.",6,123096.0,27.0,8980.0,122923.0,12.0,1539.0,122929.0,15.0,7441.0,54.0,332.5925925925925,517.7004078139327,1514.0,54.0,128.25,161.42722818657327,595.0,54.0,496.06666666666666,642.5275387835436,1514.0,computer,0.0729511925651524,0.0002193410021446,0.0605308755460469,0.0001220216547763,0.0125200328661031,9.762208862458613e-05
363090,"Samsung Electronics Co.,Ltd","TP-LINK TECHNOLOGIES CO.,LTD.",58,114409.0,14.0,1412.0,114409.0,6.0,516.0,114404.0,8.0,896.0,78.0,100.85714285714286,41.2550363225876,198.0,86.0,86.0,0.0,86.0,78.0,112.0,53.19505884679784,198.0,mobile,0.0123416864057897,0.0001223679955248,0.0078318939897206,6.992762490821999e-05,0.0045101346922007,5.244342665349754e-05
363251,"TP-LINK TECHNOLOGIES CO.,LTD.",HTC Corporation,6,2293.0,10.0,3012.0,2293.0,6.0,2699.0,1800.0,4.0,313.0,66.0,301.2,248.03037448398663,601.0,66.0,449.83333333333337,210.41902638940869,601.0,66.0,78.25,17.44276354251241,103.0,router,1.3135630178805058,0.0043610989969472,0.1738888888888889,0.0022222222222222,1.1770606192760575,0.0026166593981683
363318,AzureWave Technology Inc.,"TP-LINK TECHNOLOGIES CO.,LTD.",17,4.0,2.0,337.0,1.0,1.0,89.0,1.0,1.0,248.0,89.0,168.5,112.42997820866104,248.0,89.0,89.0,0.0,89.0,248.0,248.0,0.0,248.0,computer,84.25,0.5,248.0,1.0,89.0,1.0
363776,"AMPAK Technology, Inc.",AzureWave Technology Inc.,6,27.0,9.0,1176.0,27.0,5.0,655.0,25.0,4.0,521.0,66.0,130.66666666666666,124.99099967597668,383.0,66.0,131.0,140.91486791676738,383.0,66.0,130.25,123.22438881974624,315.0,mobile,43.55555555555556,0.3333333333333333,20.84,0.16,24.25925925925926,0.1851851851851851
364292,AzureWave Technology Inc.,"TP-LINK TECHNOLOGIES CO.,LTD.",17,170.0,8.0,5635.0,170.0,4.0,2529.0,136.0,4.0,3106.0,72.0,704.375,641.3011188201685,1392.0,77.0,632.25,659.8107683267983,1392.0,72.0,776.5,714.4235438449659,1392.0,computer,33.14705882352941,0.0470588235294117,22.83823529411765,0.0294117647058823,14.876470588235296,0.0235294117647058
365111,Belkin International Inc.,Belkin International Inc.,6,35.0,11.0,1132.0,34.0,6.0,556.0,30.0,5.0,576.0,66.0,102.9090909090909,80.55489376252017,304.0,66.0,92.66666666666669,61.48387322433962,218.0,66.0,115.2,105.59924242152498,304.0,smart_motion_sensor,32.34285714285714,0.3142857142857143,19.2,0.1666666666666666,16.352941176470587,0.1764705882352941
366468,Belkin International Inc.,Belkin International Inc.,6,119.0,15.0,4806.0,118.0,8.0,719.0,117.0,7.0,4087.0,66.0,320.4,502.59011985058817,1514.0,66.0,89.875,64.35712303789134,249.0,66.0,583.8571428571428,657.8197393844376,1514.0,smart_motion_sensor,40.38655462184874,0.1260504201680672,34.93162393162393,0.0598290598290598,6.093220338983051,0.0677966101694915
366730,Belkin International Inc.,IPV6 Multicast,58,117177.0,2.0,172.0,117177.0,2.0,172.0,1.0,0.0,0.0,86.0,86.0,0.0,86.0,86.0,86.0,0.0,86.0,0.0,0.0,0.0,0.0,smart_motion_sensor,0.0014678648540242,1.706819597702621e-05,0.0,0.0,0.0014678648540242,1.706819597702621e-05
366947,Belkin International Inc.,Belkin International Inc.,17,261.0,4.0,1400.0,261.0,4.0,1400.0,1.0,0.0,0.0,350.0,350.0,0.0,350.0,350.0,350.0,0.0,350.0,0.0,0.0,0.0,0.0,smart_switch,5.363984674329502,0.0153256704980842,0.0,0.0,5.363984674329502,0.0153256704980842
367643,"Samsung Electronics Co.,Ltd",IPV6 Multicast,58,119412.0,2.0,172.0,119412.0,2.0,172.0,1.0,0.0,0.0,86.0,86.0,0.0,86.0,86.0,86.0,0.0,86.0,0.0,0.0,0.0,0.0,smart_camera,0.0014403912504605,1.674873547047198e-05,0.0,0.0,0.0014403912504605,1.674873547047198e-05
374078,Insteon,"TP-LINK TECHNOLOGIES CO.,LTD.",6,657.0,30.0,6114.0,657.0,16.0,1212.0,441.0,14.0,4902.0,60.0,203.8,280.18471739562983,1514.0,60.0,75.75,40.17876719529026,226.0,66.0,350.1428571428571,360.5774977284798,1514.0,smart_camera,9.30593607305936,0.045662100456621,11.115646258503402,0.0317460317460317,1.8447488584474885,0.0243531202435312
374951,Amazon Technologies Inc.,"TP-LINK TECHNOLOGIES CO.,LTD.",17,1783795.0,67.0,12797.0,1783795.0,67.0,12797.0,1.0,0.0,0.0,191.0,191.0,0.0,191.0,191.0,191.0,0.0,191.0,0.0,0.0,0.0,0.0,smart_speaker,0.0071740306481406,3.756036988555299e-05,0.0,0.0,0.0071740306481406,3.756036988555299e-05
375141,Belkin International Inc.,Belkin International Inc.,6,1098.0,13.0,1386.0,1098.0,7.0,789.0,1095.0,6.0,597.0,66.0,106.61538461538464,75.45698384017486,259.0,66.0,112.71428571428572,78.7204215048723,253.0,66.0,99.5,78.20421983499355,259.0,smart_switch,1.2622950819672132,0.01183970856102,0.5452054794520548,0.0054794520547945,0.7185792349726776,0.006375227686703
376817,Insteon,"TP-LINK TECHNOLOGIES CO.,LTD.",17,1776099.0,83.0,8466.0,1775811.0,43.0,4386.0,1775809.0,40.0,4080.0,102.0,102.0,0.0,102.0,102.0,102.0,0.0,102.0,102.0,102.0,0.0,102.0,smart_camera,0.004766626184689,4.673162926165715e-05,0.0022975443868118,2.2524944968743825e-05,0.0024698574341526,2.421428857012373e-05
380356,Belkin International Inc.,Belkin International Inc.,6,101.0,14.0,4740.0,100.0,7.0,653.0,84.0,7.0,4087.0,66.0,338.57142857142856,516.4236058308534,1514.0,66.0,93.28571428571428,68.72824331067562,249.0,66.0,583.8571428571428,657.8197393844376,1514.0,smart_motion_sensor,46.93069306930693,0.1386138613861386,48.65476190476191,0.0833333333333333,6.53,0.07
381248,Amazon Technologies Inc.,"TP-LINK TECHNOLOGIES CO.,LTD.",1,110703.0,40.0,3920.0,110703.0,20.0,1960.0,110703.0,20.0,1960.0,98.0,98.0,0.0,98.0,98.0,98.0,0.0,98.0,98.0,98.0,0.0,98.0,smart_speaker,0.0354100611546209,0.0003613271546389,0.0177050305773104,0.0001806635773194,0.0177050305773104,0.0001806635773194
381518,Netatmo,"TP-LINK TECHNOLOGIES CO.,LTD.",1,2331.0,6.0,588.0,2000.0,3.0,294.0,2002.0,3.0,294.0,98.0,98.0,0.0,98.0,98.0,98.0,0.0,98.0,98.0,98.0,0.0,98.0,smart_camera,0.2522522522522522,0.0025740025740025,0.1468531468531468,0.0014985014985014,0.147,0.0015
383530,Belkin International Inc.,"Samsung Electronics Co.,Ltd",6,123.0,11.0,2098.0,123.0,6.0,590.0,112.0,5.0,1508.0,66.0,190.7272727272727,351.06953468197463,1236.0,66.0,98.33333333333331,75.3489659296441,252.0,66.0,301.6,522.3569660682242,1236.0,smart_motion_sensor,17.056910569105693,0.089430894308943,13.464285714285714,0.0446428571428571,4.796747967479675,0.048780487804878
387785,Belkin International Inc.,Belkin International Inc.,6,37.0,11.0,1133.0,35.0,6.0,602.0,30.0,5.0,531.0,66.0,103.0,78.4359611402831,264.0,66.0,100.33333333333334,80.24379519107174,264.0,66.0,106.2,85.48801085532403,259.0,smart_motion_sensor,30.62162162162162,0.2972972972972973,17.7,0.1666666666666666,17.2,0.1714285714285714
387864,Belkin International Inc.,Belkin International Inc.,6,1062.0,11.0,1134.0,1062.0,6.0,558.0,1051.0,5.0,576.0,66.0,103.0909090909091,80.84238312352568,304.0,66.0,93.0,62.29927768441621,220.0,66.0,115.2,105.59924242152498,304.0,smart_motion_sensor,1.0677966101694916,0.0103578154425612,0.5480494766888677,0.0047573739295908,0.5254237288135594,0.0056497175141242
388308,Insteon,"TP-LINK TECHNOLOGIES CO.,LTD.",17,36.0,3.0,985.0,1.0,1.0,301.0,8.0,2.0,684.0,301.0,328.3333333333333,23.67136103677466,342.0,301.0,301.0,0.0,301.0,342.0,342.0,0.0,342.0,smart_camera,27.36111111111111,0.0833333333333333,85.5,0.25,301.0,1.0
388949,LIFI LABS MANAGEMENT PTY LTD,"TP-LINK TECHNOLOGIES CO.,LTD.",17,1009.0,2.0,614.0,1.0,1.0,72.0,1.0,1.0,542.0,72.0,307.0,332.3401871576773,542.0,72.0,72.0,0.0,72.0,542.0,542.0,0.0,542.0,smart_bulb,0.6085232903865213,0.0019821605550049,542.0,1.0,72.0,1.0
393634,"TP-LINK TECHNOLOGIES CO.,LTD.",Multicast,17,1771194.0,1320.0,639000.0,1771194.0,1320.0,639000.0,1.0,0.0,0.0,440.0,484.09090909090986,29.25443391429773,520.0,440.0,484.09090909090986,29.25443391429773,520.0,0.0,0.0,0.0,0.0,router,0.3607735798563003,0.0007452599771679,0.0,0.0,0.3607735798563003,0.0007452599771679
393690,Belkin International Inc.,"TP-LINK TECHNOLOGIES CO.,LTD.",6,44.0,10.0,3583.0,43.0,5.0,521.0,43.0,5.0,3062.0,66.0,358.3,568.0477386041894,1514.0,66.0,104.2,81.01975067846111,249.0,66.0,612.4,747.0239621324072,1514.0,smart_motion_sensor,81.43181818181819,0.2272727272727272,71.20930232558139,0.1162790697674418,12.116279069767442,0.1162790697674418
395906,Amazon Technologies Inc.,"TP-LINK TECHNOLOGIES CO.,LTD.",6,36324.0,26.0,7627.0,2448.0,14.0,3735.0,36119.0,12.0,3892.0,54.0,293.34615384615387,470.2936055110843,1514.0,54.0,266.7857142857143,400.6951994435956,1514.0,54.0,324.33333333333337,557.6547210225947,1514.0,smart_speaker,0.2099713687919832,0.0007157802004184,0.1077549212325922,0.000332235111714,1.525735294117647,0.005718954248366
395927,Amazon Technologies Inc.,"TP-LINK TECHNOLOGIES CO.,LTD.",6,301.0,7.0,478.0,301.0,4.0,272.0,150.0,3.0,206.0,66.0,68.28571428571429,3.903600291794133,74.0,66.0,68.0,4.000000000000001,74.0,66.0,68.66666666666667,4.618802153517007,74.0,smart_speaker,1.5880398671096343,0.0232558139534883,1.3733333333333333,0.02,0.903654485049834,0.0132890365448504
397709,Insteon,"TP-LINK TECHNOLOGIES CO.,LTD.",6,657.0,30.0,6137.0,657.0,16.0,1212.0,440.0,14.0,4925.0,60.0,204.56666666666663,308.47653276119365,1514.0,60.0,75.75,40.17876719529026,226.0,66.0,351.7857142857143,408.2262152987518,1514.0,smart_camera,9.340943683409437,0.045662100456621,11.193181818181818,0.0318181818181818,1.8447488584474885,0.0243531202435312
398121,Belkin International Inc.,Belkin International Inc.,6,1012.0,12.0,1354.0,1002.0,6.0,723.0,1007.0,6.0,631.0,66.0,112.83333333333334,84.06148543377839,293.0,66.0,120.5,83.22920160616705,253.0,66.0,105.16666666666669,92.07478844214992,293.0,smart_switch,1.3379446640316206,0.0118577075098814,0.6266137040714995,0.0059582919563058,0.7215568862275449,0.0059880239520958
398127,Belkin International Inc.,Belkin International Inc.,6,29.0,11.0,1131.0,26.0,6.0,600.0,24.0,5.0,531.0,66.0,102.8181818181818,78.02668541187455,262.0,66.0,100.0,79.42795477664019,262.0,66.0,106.2,85.48801085532403,259.0,smart_motion_sensor,39.0,0.3793103448275862,22.125,0.2083333333333333,23.07692307692308,0.2307692307692307
398477,Belkin International Inc.,IPV6 Multicast,58,118249.0,2.0,172.0,118249.0,2.0,172.0,1.0,0.0,0.0,86.0,86.0,0.0,86.0,86.0,86.0,0.0,86.0,0.0,0.0,0.0,0.0,smart_motion_sensor,0.0014545577552452,1.691346227029404e-05,0.0,0.0,0.0014545577552452,1.691346227029404e-05
398605,Hewlett Packard,"TP-LINK TECHNOLOGIES CO.,LTD.",6,1791240.0,56.0,5852.0,1791045.0,28.0,3920.0,1791044.0,28.0,1932.0,66.0,104.5,36.01262404920102,140.0,140.0,140.0,0.0,140.0,66.0,68.99999999999999,5.291502622129182,78.0,smart_printer,0.0032670105625153,3.126325897143878e-05,0.0010787004674368,1.5633340107780712e-05,0.0021886663930833,1.5633331379166912e-05
402472,"TP-LINK TECHNOLOGIES CO.,LTD.",IPV6 Multicast,17,1770512.0,1320.0,666720.0,1770512.0,1320.0,666720.0,1.0,0.0,0.0,461.0,505.09090909091,29.254433914297724,541.0,461.0,505.09090909091,29.254433914297724,541.0,0.0,0.0,0.0,0.0,router,0.3765690376569037,0.0007455470507966,0.0,0.0,0.3765690376569037,0.0007455470507966
403192,Belkin International Inc.,Belkin International Inc.,6,34.0,14.0,4740.0,32.0,7.0,653.0,34.0,7.0,4087.0,66.0,338.57142857142856,516.4236058308534,1514.0,66.0,93.28571428571428,68.72824331067562,249.0,66.0,583.8571428571428,657.8197393844376,1514.0,smart_motion_sensor,139.41176470588235,0.4117647058823529,120.20588235294116,0.2058823529411764,20.40625,0.21875
403751,Belkin International Inc.,Belkin International Inc.,6,136.0,14.0,4740.0,136.0,7.0,653.0,133.0,7.0,4087.0,66.0,338.57142857142856,516.4236058308534,1514.0,66.0,93.28571428571428,68.72824331067562,249.0,66.0,583.8571428571428,657.8197393844376,1514.0,smart_motion_sensor,34.85294117647059,0.1029411764705882,30.72932330827068,0.0526315789473684,4.801470588235294,0.0514705882352941
405525,LIFI LABS MANAGEMENT PTY LTD,"TP-LINK TECHNOLOGIES CO.,LTD.",17,291.0,2.0,208.0,1.0,1.0,72.0,1.0,1.0,136.0,72.0,104.0,45.254833995939045,136.0,72.0,72.0,0.0,72.0,136.0,136.0,0.0,136.0,smart_bulb,0.7147766323024055,0.0068728522336769,136.0,1.0,72.0,1.0
407588,Belkin International Inc.,IPV6 Multicast,58,117665.0,2.0,172.0,117665.0,2.0,172.0,1.0,0.0,0.0,86.0,86.0,0.0,86.0,86.0,86.0,0.0,86.0,0.0,0.0,0.0,0.0,smart_motion_sensor,0.0014617770789954,1.6997407895295966e-05,0.0,0.0,0.0014617770789954,1.6997407895295966e-05
409551,Netatmo,"TP-LINK TECHNOLOGIES CO.,LTD.",17,5005.0,4.0,629.0,5005.0,2.0,156.0,4411.0,2.0,473.0,78.0,157.25,95.05568543403037,268.0,78.0,78.0,0.0,78.0,205.0,236.5,44.54772721475249,268.0,smart_camera,0.1256743256743256,0.0007992007992007,0.1072319201995012,0.0004534119247336,0.0311688311688311,0.0003996003996003
410269,Belkin International Inc.,Belkin International Inc.,6,897.0,12.0,1354.0,893.0,6.0,723.0,895.0,6.0,631.0,66.0,112.83333333333334,84.06148543377839,293.0,66.0,120.5,83.22920160616705,253.0,66.0,105.16666666666669,92.07478844214992,293.0,smart_switch,1.5094760312151616,0.0133779264214046,0.7050279329608938,0.0067039106145251,0.8096304591265397,0.0067189249720044
410355,Netatmo,IPV6 Multicast,58,118629.0,2.0,172.0,118629.0,2.0,172.0,1.0,0.0,0.0,86.0,86.0,0.0,86.0,86.0,86.0,0.0,86.0,0.0,0.0,0.0,0.0,smart_camera,0.0014498984228139,1.6859283986209107e-05,0.0,0.0,0.0014498984228139,1.6859283986209107e-05
410740,Netatmo,"TP-LINK TECHNOLOGIES CO.,LTD.",1,2323.0,6.0,588.0,1999.0,3.0,294.0,1998.0,3.0,294.0,98.0,98.0,0.0,98.0,98.0,98.0,0.0,98.0,98.0,98.0,0.0,98.0,smart_camera,0.2531209642703401,0.0025828669823504,0.1471471471471471,0.0015015015015015,0.1470735367683842,0.0015007503751875
411019,Belkin International Inc.,Belkin International Inc.,6,29.0,12.0,1320.0,27.0,6.0,723.0,28.0,6.0,597.0,66.0,110.0,77.77473298513529,259.0,66.0,120.5,83.22920160616705,253.0,66.0,99.5,78.20421983499355,259.0,smart_switch,45.51724137931034,0.4137931034482758,21.321428571428573,0.2142857142857142,26.77777777777778,0.2222222222222222
412311,Insteon,"TP-LINK TECHNOLOGIES CO.,LTD.",17,2716.0,6.0,540.0,2480.0,3.0,270.0,2479.0,3.0,270.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,90.0,smart_camera,0.198821796759941,0.0022091310751104,0.108914885034288,0.0012101653892698,0.1088709677419354,0.0012096774193548
413648,Belkin International Inc.,"Samsung Electronics Co.,Ltd",6,54.0,10.0,2032.0,52.0,5.0,524.0,16.0,5.0,1508.0,66.0,203.2,367.4817606962888,1236.0,66.0,104.8,82.36018455540274,252.0,66.0,301.6,522.3569660682242,1236.0,smart_motion_sensor,37.629629629629626,0.1851851851851851,94.25,0.3125,10.076923076923077,0.0961538461538461
415337,Belkin International Inc.,Belkin International Inc.,6,77.0,14.0,4740.0,71.0,7.0,653.0,76.0,7.0,4087.0,66.0,338.57142857142856,516.4236058308534,1514.0,66.0,93.28571428571428,68.72824331067562,249.0,66.0,583.8571428571428,657.8197393844376,1514.0,smart_motion_sensor,61.55844155844156,0.1818181818181818,53.776315789473685,0.0921052631578947,9.19718309859155,0.0985915492957746
416406,Amazon Technologies Inc.,"TP-LINK TECHNOLOGIES CO.,LTD.",6,322.0,6.0,412.0,322.0,4.0,272.0,168.0,2.0,140.0,66.0,68.66666666666667,4.131182235954578,74.0,66.0,68.0,4.000000000000001,74.0,66.0,70.0,5.656854249492381,74.0,smart_speaker,1.279503105590062,0.0186335403726708,0.8333333333333334,0.0119047619047619,0.84472049689441,0.0124223602484472
417259,Amazon Technologies Inc.,"TP-LINK TECHNOLOGIES CO.,LTD.",17,155500.0,8.0,720.0,155286.0,4.0,360.0,155286.0,4.0,360.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,90.0,smart_speaker,0.0046302250803858,5.144694533762058e-05,0.0023183030022023,2.57589222466932e-05,0.0023183030022023,2.57589222466932e-05
418677,Hewlett Packard,IPV6 Multicast,58,116284.0,2.0,172.0,116284.0,2.0,172.0,1.0,0.0,0.0,86.0,86.0,0.0,86.0,86.0,86.0,0.0,86.0,0.0,0.0,0.0,0.0,smart_printer,0.0014791372845791,1.719927075092016e-05,0.0,0.0,0.0014791372845791,1.719927075092016e-05
